outcome_id,outcome_var,outcome_label,paper_order,scale,moderator_id,moderator_label,moderator_order,moderator_tier,moderator_type,spec_id,estimator,estimand,weighting,cluster_rule,h,n_left,n_right,ccpp_left,ccpp_right,min_obs_cell,min_cluster_cell,clusters,support_pass,estimate,standard_error,pvalue,ci_low,ci_high,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,kp_f,sw_f_treat,sw_f_interaction,min_sw_f,underid_p,ar_p,gate_pass,gate_status,estimation_rc,p_holm,q_bh
H02,hh_share_female_2013,Female household members,2,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,17.100388,12.066083,.15641636,-6.5487013,40.749477,30.083708,.56842685,-.21768264,1.3545364,1.0285292,4.0303893,2.7466884,2.7466884,.097149298,.2102031,0,underidentified,0,1,
H02,hh_share_female_2013,Female household members,2,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,-51.078087,794.53125,.94874167,-1608.3308,1506.1746,28.900034,-1.7674057,-55.65152,52.116707,.0020349594,.0041149901,.0040704347,.0040704347,.94783121,.059798647,0,underidentified,0,,
H02,hh_share_female_2013,Female household members,2,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2612,1198,43,22,1198,22,49,1,17.100388,11.653046,.14225075,-5.7391624,39.939938,30.083708,.56842685,-.1907731,1.3276268,1.0656965,3.890682,2.9167502,2.9167502,.092578225,.18171471,0,underidentified,0,,
H02,hh_share_female_2013,Female household members,2,100,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3395,5088,59,31,3395,31,90,1,38.217823,82.526703,.64329523,-123.53154,199.96718,30.730797,1.2436328,-4.0197959,6.5070615,.11151166,.25727642,.25176996,.25176996,.63620591,.22359325,0,underidentified,0,,
H02,hh_share_female_2013,Female household members,2,100,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,960,15,44,1,36.805611,58.951565,.53240663,-78.737335,152.34856,30.271263,1.2158598,-2.6010587,5.0327783,.14719436,.4002583,.29840538,.29840538,.57464093,.3716501,0,underidentified,0,,
H02,hh_share_female_2013,Female household members,2,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,7.8453588,4.8946128,.10896647,-1.7479057,17.438623,30.083708,.2607843,-.058101404,.57967001,,,,,,,0,secondary_assignment_supported,0,.7074369192123413,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,2.9264276,11.000116,.79021144,-18.633404,24.486259,34.306561,.085302271,-.54314405,.71374863,1.9267073,9.1968861,4.721046,4.721046,.049458101,.94456989,0,weak_interaction_instruments,0,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,2612,1198,43,22,1198,22,45,1,17.416992,21.057859,.40817943,-23.855656,58.689636,33.965794,.51278031,-.70234352,1.7279041,1.0003692,4.1118073,2.7884414,2.7884414,.099562041,.44825143,0,underidentified,0,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,17.416992,21.325518,.41408807,-24.380255,59.214237,33.965794,.51278031,-.71778846,1.7433491,1.0285292,4.0303893,2.7466884,2.7466884,.097149298,.415144,0,underidentified,0,1,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,259.13016,4235.9434,.95122051,-8043.1665,8561.4268,33.54356,7.7251835,-239.78273,255.23309,.0020349594,.0041149901,.0040704347,.0040704347,.94783121,.49402434,0,underidentified,0,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2612,1198,43,22,1198,22,49,1,17.416992,21.182919,.41095245,-24.100767,58.93475,33.965794,.51278031,-.70955992,1.7351205,1.0656965,3.890682,2.9167502,2.9167502,.092578225,.39554191,0,underidentified,0,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3395,5088,59,31,3395,31,90,1,38.996376,102.71044,.70418823,-162.31239,240.30515,34.306797,1.1366953,-4.7312021,7.0045929,.11151166,.25727642,.25176996,.25176996,.63620591,.53090107,0,underidentified,0,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,960,15,44,1,64.782333,139.86102,.64322764,-209.34024,338.90491,33.195313,1.9515506,-6.3063197,10.209421,.14719436,.4002583,.29840538,.29840538,.57464093,.23758632,0,underidentified,0,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,12.144418,8.7169399,.16356014,-4.9404716,29.229307,33.965794,.35754845,-.14545432,.86055124,,,,,,,0,secondary_assignment_supported,0,.8178006857633591,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,-3.3999729,13.91744,.80700171,-30.677654,23.877708,49.877628,-.068166293,-.61505842,.47872582,1.9267073,9.1968861,4.721046,4.721046,.049458101,.81184614,0,weak_interaction_instruments,0,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,2612,1198,43,22,1198,22,45,1,-22.545811,42.496792,.59574473,-105.838,60.746372,49.833134,-.45242611,-2.123848,1.2189957,1.0003692,4.1118073,2.7884414,2.7884414,.099562041,.7399345,0,underidentified,0,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,-22.545811,42.785839,.59823138,-106.40452,61.312897,49.833134,-.45242611,-2.1352162,1.2303641,1.0285292,4.0303893,2.7466884,2.7466884,.097149298,.75638437,0,underidentified,0,1,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,-721.99847,11794.063,.9511863,-23837.936,22393.939,49.992622,-14.4421,-476.82907,447.94485,.0020349594,.0041149901,.0040704347,.0040704347,.94783121,.67702734,0,underidentified,0,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2612,1198,43,22,1198,22,49,1,-22.545811,41.946438,.59092885,-104.75932,59.667694,49.833134,-.45242611,-2.1022019,1.1973498,1.0656965,3.890682,2.9167502,2.9167502,.092578225,.75683016,0,underidentified,0,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3395,5088,59,31,3395,31,90,1,-55.330379,175.75705,.75290459,-399.80786,289.14709,49.864407,-1.1096168,-8.0179014,5.7986674,.11151166,.25727642,.25176996,.25176996,.63620591,.81222969,0,underidentified,0,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,960,15,44,1,-27.500093,134.99246,.8385756,-292.08044,237.08026,50.007267,-.54992193,-5.8407598,4.7409163,.14719436,.4002583,.29840538,.29840538,.57464093,.67542946,0,underidentified,0,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,-13.448705,24.200331,.57839954,-60.880482,33.98307,49.833134,-.26987475,-1.2216867,.68193722,,,,,,,0,secondary_assignment_supported,0,1,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,2.294565,12.831186,.85807341,-22.854097,27.443228,19.465183,.11788048,-1.1741014,1.4098623,1.9267073,9.1968861,4.721046,4.721046,.049458101,.71042609,0,weak_interaction_instruments,0,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,2612,1198,43,22,1198,22,45,1,3.2622054,17.708158,.85384047,-31.445148,37.969559,19.466887,.16757716,-1.6153147,1.950469,1.0003692,4.1118073,2.7884414,2.7884414,.099562041,.73127103,0,underidentified,0,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,3.2622054,17.336443,.85074306,-30.716599,37.241009,19.466887,.16757716,-1.5778897,1.913044,1.0285292,4.0303893,2.7466884,2.7466884,.097149298,.70530248,0,underidentified,0,1,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,-185.05754,2676.5918,.94487876,-5431.0815,5060.9663,23.762688,-7.7877359,-228.55501,212.97952,.0020349594,.0041149901,.0040704347,.0040704347,.94783121,.51032507,0,underidentified,0,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2612,1198,43,22,1198,22,49,1,3.2622054,16.18808,.84029281,-28.465849,34.990261,19.466887,.16757716,-1.4622703,1.7974246,1.0656965,3.890682,2.9167502,2.9167502,.092578225,.69485539,0,underidentified,0,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3395,5088,59,31,3395,31,90,1,9.6006165,51.246948,.85139388,-90.84156,110.04279,19.47732,.49291262,-4.6639657,5.6497912,.11151166,.25727642,.25176996,.25176996,.63620591,.91160923,0,underidentified,0,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,960,15,44,1,5.411777,54.444794,.92082119,-101.29806,112.12161,19.456427,.27814856,-5.2064056,5.7627029,.14719436,.4002583,.29840538,.29840538,.57464093,.7844699,0,underidentified,0,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,4.6001482,10.386037,.65782607,-15.75611,24.956406,19.466887,.23630632,-.80938011,1.2819928,,,,,,,0,secondary_assignment_supported,0,1,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,9.5533056,15.106749,.5271343,-20.055378,39.161991,49.973949,.19116572,-.40131664,.78364807,1.9267073,9.1968861,4.721046,4.721046,.049458101,.81728464,0,weak_interaction_instruments,0,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,2612,1198,43,22,1198,22,45,1,33.002209,40.038673,.40979281,-45.472149,111.47657,49.919109,.66111374,-.91091669,2.233144,1.0003692,4.1118073,2.7884414,2.7884414,.099562041,.46185437,0,underidentified,0,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,33.002209,39.941879,.40865898,-45.282433,111.28685,49.919109,.66111374,-.90711617,2.2293437,1.0285292,4.0303893,2.7466884,2.7466884,.097149298,.44749445,0,underidentified,0,1,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,1835.9908,28738.365,.94906068,-54490.168,58162.152,49.838284,36.838966,-1093.3396,1167.0175,.0020349594,.0041149901,.0040704347,.0040704347,.94783121,.14504701,0,underidentified,0,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2612,1198,43,22,1198,22,49,1,33.002209,39.804726,.40704623,-45.013615,111.01804,49.919109,.66111374,-.90173113,2.2239587,1.0656965,3.890682,2.9167502,2.9167502,.092578225,.43371466,0,underidentified,0,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3395,5088,59,31,3395,31,90,1,76.551804,200.20029,.70218241,-315.83353,468.93713,49.989361,1.5313619,-6.3180151,9.3807392,.11151166,.25727642,.25176996,.25176996,.63620591,.612957,0,underidentified,0,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,960,15,44,1,110.8185,243.99759,.64970028,-367.40799,589.04498,50.009827,2.2159345,-7.3467159,11.778585,.14719436,.4002583,.29840538,.29840538,.57464093,.28178602,0,underidentified,0,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,15.058475,15.806845,.3407647,-15.92237,46.039322,49.919109,.30165753,-.31896341,.92227852,,,,,,,0,secondary_assignment_supported,0,1,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,4.379003,4.1940193,.2964361,-3.8411236,12.59913,12.467211,.35124159,-.30809808,1.0105813,1.9267073,9.1968861,4.721046,4.721046,.049458101,.31768042,0,weak_interaction_instruments,0,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,2612,1198,43,22,1198,22,45,1,7.3786697,8.397789,.37959418,-9.0806952,23.838034,12.490084,.5907622,-.7270323,1.9085567,1.0003692,4.1118073,2.7884414,2.7884414,.099562041,.29835513,0,underidentified,0,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,7.3786697,8.3504591,.37689897,-8.9879293,23.745268,12.490084,.5907622,-.71960515,1.9011296,1.0285292,4.0303893,2.7466884,2.7466884,.097149298,.30447426,0,underidentified,0,1,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,194.57387,3095.4722,.94987994,-5872.4404,6261.5879,15.931717,12.212988,-368.60059,393.02655,.0020349594,.0041149901,.0040704347,.0040704347,.94783121,.017630141,0,underidentified,0,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2612,1198,43,22,1198,22,49,1,7.3786697,8.2023134,.36834168,-8.6975689,23.454908,12.490084,.5907622,-.69635797,1.8778824,1.0656965,3.890682,2.9167502,2.9167502,.092578225,.241227,0,underidentified,0,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3395,5088,59,31,3395,31,90,1,24.096685,58.496258,.68038666,-90.553871,138.74724,12.923994,1.8644922,-7.0066476,10.735632,.11151166,.25727642,.25176996,.25176996,.63620591,.12706693,0,underidentified,0,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,960,15,44,1,19.324951,42.657581,.6505307,-64.282372,102.93227,11.547175,1.6735651,-5.5669346,8.9140644,.14719436,.4002583,.29840538,.29840538,.57464093,.34819579,0,underidentified,0,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,4.534265,2.5574174,.076231033,-.47818089,9.546711,12.490084,.36302918,-.038284842,.76434326,,,,,,,0,secondary_assignment_supported,0,.6098482608795166,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,13.473652,19.006023,.47837734,-23.77747,50.724773,38.808815,.34718019,-.61268216,1.3070426,1.9267073,9.1968861,4.721046,4.721046,.049458101,.22697319,0,weak_interaction_instruments,0,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,2612,1198,43,22,1198,22,45,1,16.675568,25.237177,.50877005,-32.788391,66.139526,38.750683,.43032962,-.84613711,1.7067963,1.0003692,4.1118073,2.7884414,2.7884414,.099562041,.23114397,0,underidentified,0,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,16.675568,25.032703,.50531441,-32.38763,65.738762,38.750683,.43032962,-.83579504,1.6964543,1.0285292,4.0303893,2.7466884,2.7466884,.097149298,.19668218,0,underidentified,0,1,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,-928.47339,14293.209,.9482066,-28942.648,27085.703,40.807968,-22.752258,-709.24017,663.73566,.0020349594,.0041149901,.0040704347,.0040704347,.94783121,.015762148,0,underidentified,0,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2612,1198,43,22,1198,22,49,1,16.675568,23.788719,.48331153,-29.949465,63.300598,38.750683,.43032962,-.77287579,1.633535,1.0656965,3.890682,2.9167502,2.9167502,.092578225,.19633739,0,underidentified,0,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3395,5088,59,31,3395,31,90,1,9.8088102,65.58326,.8811096,-118.73202,138.34964,39.253048,.2498866,-3.0247846,3.5245578,.11151166,.25727642,.25176996,.25176996,.63620591,.29391932,0,underidentified,0,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,960,15,44,1,18.398668,65.430771,.77856243,-109.84328,146.64061,39.069603,.47092023,-2.8114767,3.7533171,.14719436,.4002583,.29840538,.29840538,.57464093,.25328118,0,underidentified,0,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2612,1198,43,22,1198,22,65,1,9.0631275,11.0292,.4112252,-12.553705,30.679962,38.750683,.23388304,-.32396087,.79172695,,,,,,,0,secondary_assignment_supported,0,1,
H01,hh_members_2013,Rostered household members,1,1,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,254,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H01,hh_members_2013,Rostered household members,1,1,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,2537,1198,42,22,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H01,hh_members_2013,Rostered household members,1,1,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
